OrderDetailID,OrderID,ProductID,Qty
24669,30250,1000,2
24670,379,1058,2
24671,20326,37,2
24672,24688,596,1
24673,16211,766,4
24674,4735,770,2
24675,17399,1311,3
24676,29201,378,3
24677,31612,294,2
24678,6962,1462,1
24679,10185,354,1
24680,23597,600,3
24681,11275,1393,2
24682,19608,1098,4
24683,21237,834,4
24684,12281,995,3
24685,2206,1335,1
24686,8768,1272,4
24687,13539,1047,4
24688,634,44,3
24689,31437,1087,2
24690,4618,1363,3
24691,3072,541,4
24692,29548,234,3
24693,11410,845,1
24694,6901,471,3
24695,17358,303,1
24696,7729,1342,4
24697,23039,676,3
24698,31368,941,2
24699,15635,179,3
24700,30156,768,1
24701,28221,598,1
24702,11097,32,2
24703,15011,1404,3
24704,17054,72,3
24705,7212,934,2
24706,21884,238,3
24707,34944,1308,3
24708,15303,128,4
24709,4628,546,1
24710,13754,723,2
24711,21954,182,4
24712,15298,669,1
24713,4943,51,4
24714,13215,1469,2
24715,11550,522,1
24716,21142,962,4
24717,30902,1440,2
24718,8323,252,3
24719,34567,814,4
24720,17623,503,1
24721,6532,197,3
24722,15715,3,1
24723,14004,431,1
24724,7887,1373,1
24725,12091,1159,3
24726,24509,923,2
24727,26864,1428,2
24728,4319,1311,1
24729,28573,982,3
24730,6606,1137,3
24731,32892,433,3
24732,24227,250,2
24733,12276,1390,2
24734,12745,1270,1
24735,1396,309,3
24736,8575,705,2
24737,4179,586,3
24738,3146,313,4
24739,10201,63,1
24740,33875,780,3
24741,29542,497,3
24742,13354,1114,1
24743,21646,1050,4
24744,25350,1368,4
24745,14108,351,3
24746,23677,841,1
24747,10182,72,2
24748,3146,77,2
24749,12984,767,2
24750,26719,536,2
24751,15979,285,3
24752,22087,557,2
24753,32238,646,2
24754,27902,1163,4
24755,3580,1357,1
24756,14141,575,2
24757,22945,1220,1
24758,22309,655,1
24759,28862,1478,3
24760,27755,1092,3
24761,12239,525,4
24762,13723,802,3
24763,4663,1371,2
24764,8718,461,2
24765,12909,822,3
24766,16963,647,4
24767,11826,1437,2
24768,27972,222,1
24769,13143,764,4
24770,2822,1448,1
24771,21259,1016,4
24772,21927,1171,4
24773,27507,333,4
24774,12639,372,4
24775,13853,1323,2
24776,5577,1099,4
24777,24313,1074,4
24778,5784,1104,4
24779,12224,554,4
24780,34912,927,1
24781,33365,833,1
24782,6257,1255,3
24783,20047,717,1
24784,18258,569,3
24785,30966,1425,3
24786,1831,834,2
24787,25988,770,3
24788,26751,770,4
24789,17017,797,2
24790,12601,699,3
24791,15739,854,4
24792,3792,1296,4
24793,5231,200,4
24794,30328,837,2
24795,35917,576,4
24796,23796,695,1
24797,13882,1068,1
24798,2251,941,3
24799,11934,1231,2
24800,35428,229,1
24801,11270,544,1
24802,14393,1452,1
24803,3206,890,3
24804,7136,1018,1
24805,12556,926,4
24806,25522,347,2
24807,34360,229,2
24808,21450,1233,2
24809,27052,75,3
24810,6146,703,4
24811,1080,1346,3
24812,29883,1060,2
24813,30542,1153,4
24814,20653,142,4
24815,1985,1296,4
24816,28317,2,1
24817,26516,28,2
24818,34848,1152,2
24819,13758,324,1
24820,27833,938,1
24821,12379,54,2
24822,4246,396,4
24823,28030,273,3
24824,31209,358,2
24825,19288,1204,1
24826,31094,485,2
24827,35733,860,2
24828,5493,9,2
24829,23841,88,1
24830,16189,560,1
24831,34230,645,3
24832,20601,918,1
24833,32753,1150,4
24834,15475,382,1
24835,7401,73,2
24836,2518,1402,2
24837,20127,1214,3
24838,28350,672,2
24839,9515,943,1
24840,18731,746,2
24841,15590,105,3
24842,11168,1435,4
24843,35536,1046,4
24844,19938,403,4
24845,15451,1219,1
24846,65,66,1
24847,33207,1250,1
24848,26882,879,2
24849,2723,540,2
24850,944,925,2
24851,934,457,3
24852,1871,522,4
24853,22201,471,2
24854,26183,1033,3
24855,28686,117,2
24856,11461,1162,3
24857,1531,224,1
24858,26982,1272,1
24859,26970,458,4
24860,16205,16,3
24861,13650,1337,4
24862,34412,524,2
24863,22999,1089,1
24864,34825,1309,2
24865,7274,783,3
24866,26868,622,1
24867,20457,1161,1
24868,8941,598,4
24869,15768,40,1
24870,28274,758,1
24871,17887,1382,3
24872,10240,1056,3
24873,17308,724,2
24874,7629,530,1
24875,18833,1083,4
24876,34740,352,3
24877,4584,734,3
24878,3777,407,2
24879,7884,1478,1
24880,15081,795,3
24881,34692,1107,3
24882,35900,806,4
24883,12526,246,3
24884,26488,350,2
24885,16895,734,2
24886,35593,200,1
24887,34950,456,4
24888,29529,1317,4
24889,18593,59,3
24890,1657,970,4
24891,1029,96,3
24892,449,1136,2
24893,11357,694,3
24894,23716,726,3
24895,26525,1045,4
24896,12659,380,3
24897,11066,670,3
24898,32429,1328,3
24899,33057,204,2
24900,19976,1472,3
24901,19077,315,3
24902,20925,609,1
24903,10791,997,2
24904,34666,607,2
24905,23882,771,3
24906,30525,1270,2
24907,1772,766,2
24908,2221,1074,4
24909,3480,1115,1
24910,11112,443,4
24911,22998,723,3
24912,20015,1307,3
24913,22007,1269,4
24914,18040,619,1
24915,29845,184,1
24916,32872,286,3
24917,7433,104,4
24918,30684,413,1
24919,20651,1331,1
24920,5994,24,3
24921,30680,177,1
24922,4792,569,3
24923,10463,362,1
24924,18031,945,2
24925,33468,104,4
24926,6899,566,3
24927,32994,583,1
24928,32954,348,3
24929,27063,616,1
24930,28484,72,2
24931,1186,300,1
24932,5751,437,2
24933,132,1215,4
24934,13761,523,4
24935,2824,554,2
24936,5208,918,1
24937,7808,488,2
24938,4639,1363,4
24939,18365,1064,1
24940,33805,757,1
24941,23266,194,1
24942,10008,809,1
24943,23495,1229,3
24944,6916,47,1
24945,111,976,1
24946,25758,1072,2
24947,29053,546,3
24948,5565,135,4
24949,29924,901,1
24950,14361,13,3
24951,2932,1318,4
24952,16945,1268,4
24953,20023,771,1
24954,754,942,4
24955,35401,180,3
24956,12984,1162,2
24957,5494,954,2
24958,2300,24,2
24959,28823,1326,3
24960,89,822,4
24961,1171,1311,2
24962,27764,1497,1
24963,26446,774,3
24964,5337,729,2
24965,12397,271,3
24966,24784,887,2
24967,278,1258,4
24968,10600,708,4
24969,16603,369,4
24970,21899,542,4
24971,1681,823,1
24972,27069,1330,2
24973,3120,1272,3
24974,32401,922,2
24975,26155,844,2
24976,25635,212,4
24977,14904,1172,2
24978,23166,1444,2
24979,21268,1338,2
24980,19133,1317,3
24981,25939,238,2
24982,32312,747,3
24983,35346,739,1
24984,20633,279,4
24985,15104,108,1
24986,23942,158,4
24987,31490,1291,2
24988,15795,301,3
24989,33296,989,2
24990,23031,129,2
24991,13185,195,4
24992,30948,1480,1
24993,20919,598,3
24994,26177,481,3
24995,7031,892,1
24996,2123,775,3
24997,3879,153,1
24998,2938,168,1
24999,25306,341,1
25000,21460,28,4
25001,25042,1340,4
25002,21625,893,2
25003,21241,258,4
25004,23544,951,3
25005,4909,907,1
25006,18737,1068,4
25007,20263,1286,4
25008,35168,79,3
25009,16097,1314,1
25010,9558,76,2
25011,30586,39,4
25012,20670,704,3
25013,8938,223,3
25014,12397,645,3
25015,19373,632,1
25016,539,855,1
25017,4748,868,4
25018,35076,1408,4
25019,27327,98,2
25020,23480,1292,3
25021,27792,506,4
25022,35334,648,4
25023,7202,1359,2
25024,16679,305,3
25025,3127,796,2
25026,14491,1432,4
25027,30022,199,2
25028,10109,429,1
25029,17261,1452,4
25030,29376,466,4
25031,30597,603,2
25032,35485,1324,4
25033,2242,1138,2
25034,3150,304,3
25035,19891,1289,2
25036,17044,1185,4
25037,23245,960,2
25038,829,229,3
25039,20252,843,4
25040,33630,308,3
25041,20900,467,1
25042,29882,362,3
25043,16489,13,4
25044,2551,310,2
25045,28667,913,4
25046,31880,312,4
25047,2400,172,1
25048,4325,85,2
25049,14960,1059,2
25050,2624,1,2
25051,24843,1353,1
25052,4733,494,2
25053,15553,1084,2
25054,12917,1310,2
25055,33980,407,1
25056,19235,1042,1
25057,956,1345,3
25058,4027,732,4
25059,15238,264,2
25060,8524,216,2
25061,7192,122,1
25062,30093,328,3
25063,13728,640,3
25064,31070,1238,2
25065,35585,1084,2
25066,12744,475,2
25067,7535,932,1
25068,6464,1246,1
25069,35080,298,4
25070,26319,535,1
25071,29284,1123,1
25072,22312,1381,3
25073,29428,1484,2
25074,25543,69,3
25075,25673,821,1
25076,34378,123,1
25077,29141,170,4
25078,8324,169,2
25079,30111,639,4
25080,17972,848,1
25081,33001,1215,3
25082,35830,1042,3
25083,8255,466,4
25084,30862,445,4
25085,913,913,1
25086,31652,41,2
25087,31018,1222,1
25088,14861,1378,2
25089,24132,739,2
25090,29972,1136,1
25091,14391,1059,1
25092,18077,818,4
25093,21551,215,2
25094,28330,692,4
25095,1844,84,1
25096,14190,1106,2
25097,21849,1284,3
25098,1013,883,2
25099,14976,188,1
25100,18160,735,3
25101,8582,712,4
25102,8221,300,2
25103,7916,572,4
25104,16656,564,4
25105,9842,689,3
25106,1547,1006,1
25107,23398,1208,2
25108,20132,709,4
25109,35025,986,4
25110,21071,47,4
25111,4360,1118,4
25112,8368,1058,2
25113,34561,223,3
25114,8686,281,3
25115,34309,935,3
25116,24459,839,4
25117,13864,44,3
25118,24862,1316,4
25119,24362,379,4
25120,13434,455,3
25121,18013,903,4
25122,12919,129,4
25123,5641,625,4
25124,3497,808,4
25125,12304,1181,3
25126,18731,1011,1
25127,12166,550,1
25128,31757,435,1
25129,32640,798,1
25130,18991,549,3
25131,34472,1053,3
25132,20168,724,4
25133,35450,499,1
25134,14374,1023,2
25135,420,1112,4
25136,7952,1234,2
25137,16685,1449,1
25138,18260,804,1
25139,20030,976,3
25140,26334,521,1
25141,11081,1017,2
25142,21335,309,4
25143,5185,1187,3
25144,7080,1490,4
25145,1261,980,3
25146,7249,360,1
25147,5893,189,3
25148,5794,1130,4
25149,211,290,4
25150,11127,1410,3
25151,24204,1395,3
25152,28243,613,4
25153,10097,960,1
25154,2059,1311,4
25155,2418,1288,2
25156,5416,837,3
25157,34055,824,2
25158,30223,827,1
25159,31866,1269,4
25160,12510,735,4
25161,16060,503,4
25162,30775,1472,1
25163,7457,818,4
25164,3443,1093,4
25165,2799,127,2
25166,16915,1492,3
25167,8384,250,1
25168,5377,445,1
25169,25154,747,4
25170,2740,1001,4
25171,21891,424,1
25172,4907,770,4
25173,4422,54,1
25174,34648,584,3
25175,32309,475,2
25176,11193,920,3
25177,33590,124,3
25178,3993,251,1
25179,12724,628,2
25180,31292,23,1
25181,24685,609,2
25182,2877,1374,2
25183,14080,904,3
25184,21773,549,4
25185,1339,62,1
25186,22545,185,3
25187,6695,340,4
25188,2782,1426,1
25189,30338,1485,2
25190,22712,127,2
25191,31005,636,1
25192,33190,186,4
25193,4686,1204,1
25194,13841,1252,4
25195,8029,217,2
25196,13112,316,1
25197,29638,210,2
25198,21331,1470,3
25199,34365,39,3
25200,16128,1168,4
25201,24881,28,3
25202,2202,40,1
25203,22696,1115,4
25204,19816,349,3
25205,11660,1191,1
25206,27326,689,3
25207,2733,98,2
25208,2465,344,2
25209,31120,213,4
25210,184,1317,4
25211,16926,1139,4
25212,8528,633,4
25213,26970,68,2
25214,31161,200,2
25215,22930,171,1
25216,20464,952,1
25217,25259,1041,3
25218,34732,1139,1
25219,6491,909,2
25220,19758,854,2
25221,29800,965,1
25222,6912,1282,1
25223,14985,1386,1
25224,11095,1188,3
25225,2640,1394,4
25226,19461,18,2
25227,15147,713,1
25228,32214,181,2
25229,34442,585,1
25230,9848,271,4
25231,32276,527,2
25232,35022,1115,4
25233,25167,70,4
25234,21843,385,1
25235,32588,799,4
25236,14872,1026,3
25237,32089,1038,1
25238,24445,1084,3
25239,1523,1042,2
25240,2888,1291,3
25241,27180,1230,4
25242,5700,598,2
25243,11490,1156,3
25244,13921,553,3
25245,18647,122,4
25246,11734,840,4
25247,27102,665,4
25248,7350,283,3
25249,35475,429,1
25250,12838,596,3
25251,35913,1152,4
25252,8395,197,1
25253,24689,987,1
25254,17244,586,3
25255,22384,1086,4
25256,34562,1212,2
25257,33085,1276,3
25258,1189,578,2
25259,21493,869,2
25260,1892,819,1
25261,26161,757,3
25262,6914,718,3
25263,2748,864,4
25264,31311,783,2
25265,20242,1088,4
25266,28425,1255,3
25267,16438,713,4
25268,17327,1443,3
25269,8039,391,2
25270,17546,998,1
25271,698,685,2
25272,9325,262,4
25273,7320,1422,3
25274,6789,1284,3
25275,29942,1253,4
25276,32935,1448,1
25277,725,773,4
25278,9349,237,4
25279,26790,136,2
25280,13867,1175,2
25281,405,391,2
25282,23099,367,4
25283,10995,912,3
25284,18517,976,1
25285,7716,427,1
25286,8316,1136,1
25287,32906,41,4
25288,27496,1133,4
25289,11785,1153,2
25290,4066,509,4
25291,19203,284,3
25292,20912,12,3
25293,6757,1129,1
25294,10885,1163,1
25295,25896,915,2
25296,12246,98,1
25297,17406,796,4
25298,4775,381,4
25299,5393,750,1
25300,33569,615,4
25301,14615,1280,1
25302,1445,612,2
25303,19819,631,3
25304,3401,262,3
25305,21023,1077,3
25306,6850,1016,4
25307,32250,618,3
25308,30201,637,4
25309,31102,779,4
25310,20528,762,1
25311,18110,1414,4
25312,12123,216,3
25313,13665,1466,1
25314,33938,351,4
25315,7770,1039,1
25316,27383,68,4
25317,11689,190,3
25318,11127,1156,4
25319,21676,304,1
25320,13329,1120,4
25321,1866,1225,4
25322,28162,1017,4
25323,35846,472,4
25324,7520,224,3
25325,27136,352,1
25326,10506,282,3
25327,16686,552,4
25328,17611,683,4
25329,11641,862,3
25330,24577,1470,2
25331,34068,387,1
25332,4903,1415,2
25333,15546,1050,4
25334,875,1253,3
25335,17060,1095,3
25336,24361,1322,2
25337,8300,1029,3
25338,30807,87,1
25339,6751,949,1
25340,17663,114,2
25341,25787,403,1
25342,4185,82,3
25343,16481,1487,2
25344,9166,296,2
25345,9136,141,2
25346,1831,1472,4
25347,20641,1058,1
25348,7576,1385,3
25349,8444,409,4
25350,34009,151,4
25351,27317,736,4
25352,4232,666,2
25353,18499,456,1
25354,13477,282,3
25355,16084,1125,3
25356,31024,1423,2
25357,7124,1495,3
25358,6975,1267,1
25359,21782,628,2
25360,15688,564,4
25361,14230,625,2
25362,34,280,3
25363,10236,995,1
25364,21693,808,3
25365,7149,1454,4
25366,18053,306,3
25367,3934,834,4
25368,10263,1406,1
25369,16921,679,4
25370,15333,773,4
25371,16986,43,2
25372,34572,664,2
25373,8731,1098,4
25374,10015,398,4
25375,12448,704,2
25376,20862,796,3
25377,34619,1477,2
25378,29703,1402,4
25379,11824,514,4
25380,10333,786,1
25381,31697,177,2
25382,1359,826,2
25383,11905,1155,3
25384,14768,226,1
25385,34854,1400,1
25386,3602,133,2
25387,20832,490,2
25388,15954,131,4
25389,28961,593,4
25390,4303,101,4
25391,9320,1222,3
25392,34818,1317,1
25393,31796,1091,3
25394,4364,1339,2
25395,18837,733,1
25396,832,113,3
25397,17010,906,2
25398,33856,643,3
25399,27044,313,2
25400,22664,1210,1
25401,499,1284,2
25402,22648,1329,1
25403,19797,380,4
25404,7941,63,1
25405,35879,1332,2
25406,2135,466,4
25407,29,20,3
25408,5544,138,4
25409,6920,385,4
25410,20481,291,1
25411,8995,1499,2
25412,28324,22,4
25413,14014,1238,1
25414,21238,49,4
25415,7625,1394,4
25416,6203,952,3
25417,17565,774,1
25418,1717,537,3
25419,7541,570,3
25420,8866,1137,4
25421,25866,1054,2
25422,16182,1390,1
25423,26695,1432,3
25424,31830,703,4
25425,9117,82,1
25426,34114,1369,1
25427,27461,719,3
25428,35027,1353,3
25429,2919,481,4
25430,11832,495,3
25431,18393,482,4
25432,25802,132,2
25433,32109,673,4
25434,12304,773,2
25435,10010,659,1
25436,4161,26,2
25437,10777,812,3
25438,33687,1333,3
25439,16665,622,1
25440,21242,1184,3
25441,21048,847,4
25442,10546,206,1
25443,27889,271,3
25444,23941,652,3
25445,17722,343,3
25446,11954,675,4
25447,9405,1098,4
25448,30744,910,4
25449,27587,1015,1
25450,14407,381,2
25451,20664,129,2
25452,18404,56,1
25453,14778,438,2
25454,21485,497,1
25455,4415,1305,3
25456,3365,919,1
25457,7698,243,3
25458,33028,1210,4
25459,19912,1375,3
25460,24847,1146,1
25461,34286,4,2
25462,217,954,1
25463,34452,653,4
25464,31206,468,4
25465,31877,1272,2
25466,18958,1424,3
25467,14254,116,1
25468,22938,798,3
25469,2980,436,1
25470,13655,292,3
25471,21052,54,1
25472,13169,437,2
25473,2034,477,1
25474,17041,932,2
25475,5452,1306,1
25476,33057,323,2
25477,18059,766,3
25478,6764,337,1
25479,34218,533,1
25480,24097,1396,4
25481,3346,324,1
25482,24199,339,3
25483,25243,1440,4
25484,11292,1228,3
25485,2427,1165,4
25486,17874,838,1
25487,10565,5,2
25488,28413,1298,3
25489,22397,462,3
25490,32229,91,3
25491,18719,301,4
25492,30542,255,1
25493,24604,110,2
25494,26678,1090,4
25495,28757,707,4
25496,7244,16,1
25497,17807,260,1
25498,19447,164,4
25499,3089,312,2
25500,27322,24,4
25501,11303,10,2
25502,11253,91,3
25503,15977,842,4
25504,11084,643,1
25505,10068,177,1
25506,16737,985,2
25507,8222,154,1
25508,7074,194,3
25509,31840,231,4
25510,11382,269,2
25511,19212,184,3
25512,29547,1448,3
25513,29125,105,3
25514,22337,1176,2
25515,20780,1106,4
25516,27644,267,4
25517,11851,1186,1
25518,18457,693,4
25519,32007,1467,3
25520,31800,735,4
25521,34964,220,4
25522,26689,14,2
25523,18664,1150,2
25524,33756,1290,3
25525,3524,810,1
25526,18604,131,4
25527,25379,1418,2
25528,16700,147,2
25529,32125,159,4
25530,34686,700,1
25531,8403,899,3
25532,26733,35,1
25533,31288,273,3
25534,2040,1,1
25535,17511,481,3
25536,11721,1382,2
25537,2383,106,2
25538,3859,98,4
25539,21341,623,2
25540,6118,1208,2
25541,10796,1003,2
25542,5808,506,2
25543,29351,546,1
25544,8900,1316,3
25545,7601,541,3
25546,18614,593,3
25547,10287,620,1
25548,27732,863,1
25549,547,1055,3
25550,21465,375,2
25551,23827,625,4
25552,30547,466,3
25553,34985,22,2
25554,14234,651,4
25555,25227,241,1
25556,10589,481,3
25557,24679,1036,2
25558,27217,525,1
25559,1522,1120,2
25560,13140,1280,2
25561,5824,590,4
25562,8082,1424,1
25563,7999,1359,1
25564,10401,1232,1
25565,18473,195,2
25566,22714,172,1
25567,18920,939,2
25568,32125,586,1
25569,23808,358,4
25570,13310,270,1
25571,24545,759,2
25572,1155,203,1
25573,28305,173,1
25574,32508,781,1
25575,7414,347,4
25576,20989,469,4
25577,18927,1026,3
25578,26760,1245,1
25579,7572,300,3
25580,25882,1343,2
25581,33623,866,3
25582,24787,1298,2
25583,5325,418,1
25584,6843,243,4
25585,35604,460,4
25586,1405,1139,4
25587,5721,757,2
25588,5317,217,2
25589,3754,923,3
25590,22657,1484,2
25591,19799,1261,4
25592,10228,783,1
25593,27415,816,2
25594,32554,402,2
25595,30983,518,1
25596,552,391,1
25597,2273,697,1
25598,5845,1325,4
25599,19910,448,4
25600,14584,535,3
25601,21577,1464,2
25602,29934,681,2
25603,9958,44,1
25604,14144,1497,2
25605,13601,832,3
25606,32103,479,1
25607,7823,313,3
25608,6301,922,1
25609,7733,961,2
25610,30022,349,1
25611,2318,60,4
25612,2401,237,4
25613,16533,159,1
25614,27533,305,2
25615,20332,652,2
25616,25932,440,3
25617,3276,20,3
25618,1861,1009,4
25619,1500,1033,2
25620,35620,28,3
25621,11647,988,1
25622,15284,343,4
25623,10588,1497,3
25624,2274,982,3
25625,6251,1290,3
25626,4494,1209,2
25627,25091,964,1
25628,16637,126,2
25629,34651,986,3
25630,29837,1316,1
25631,12193,1496,3
25632,18849,250,1
25633,2537,382,2
25634,26317,1183,4
25635,35612,1348,4
25636,31289,1395,4
25637,25350,185,3
25638,11779,951,1
25639,23902,1405,2
25640,10559,604,3
25641,5001,235,2
25642,12198,329,3
25643,19244,335,1
25644,18114,699,4
25645,21431,265,2
25646,11460,83,3
25647,24960,227,1
25648,31070,293,3
25649,11845,385,2
25650,12132,138,2
25651,15218,569,2
25652,31444,460,4
25653,34463,634,2
25654,26431,863,3
25655,26435,486,2
25656,24410,539,4
25657,31174,576,1
25658,930,660,3
25659,21802,84,4
25660,29487,254,1
25661,26132,1222,2
25662,3120,1431,3
25663,19579,456,4
25664,21658,777,1
25665,33120,1061,3
25666,23586,718,1
25667,31139,1486,2
25668,20796,1227,4
25669,24510,644,3
25670,5072,31,2
25671,10165,1332,1
25672,3940,155,4
25673,27513,663,4
25674,2001,971,3
25675,27383,1392,4
25676,27808,402,1
25677,27956,769,1
25678,8673,304,2
25679,5638,626,3
25680,23419,1012,2
25681,29514,1289,3
25682,24968,1050,2
25683,12816,1168,4
25684,4526,94,3
25685,18403,538,1
25686,35232,1298,3
25687,27591,693,1
25688,33073,496,1
25689,22128,1169,3
25690,6894,1468,4
25691,11858,1417,3
25692,32359,894,2
25693,6269,561,3
25694,18669,1194,2
25695,28210,278,2
25696,6253,146,1
25697,394,567,4
25698,1263,770,2
25699,33295,955,4
25700,552,1468,2
25701,35438,1257,1
25702,10948,350,3
25703,3484,476,4
25704,13660,1244,3
25705,28652,1289,4
25706,33170,1003,3
25707,16158,669,4
25708,28136,1121,3
25709,9707,846,3
25710,8259,12,4
25711,16375,1082,4
25712,11233,1158,2
25713,32670,320,4
25714,12508,583,3
25715,1750,584,1
25716,392,402,1
25717,19215,813,2
25718,6431,545,4
25719,17794,1480,2
25720,31899,446,2
25721,13475,1273,2
25722,14664,974,2
25723,31075,1130,3
25724,17419,856,2
25725,32367,378,1
25726,24621,1482,1
25727,20435,798,3
25728,9156,299,2
25729,8498,579,2
25730,1761,255,1
25731,34005,369,2
25732,29947,744,2
25733,8035,977,4
25734,27911,65,3
25735,11708,1305,3
25736,24967,779,4
25737,28357,1163,4
25738,12642,597,2
25739,23808,906,4
25740,35024,520,3
25741,12170,1163,2
25742,12763,859,4
25743,33613,926,3
25744,29427,696,4
25745,10723,480,4
25746,13368,929,3
25747,19515,300,2
25748,9053,1401,4
25749,28161,825,4
25750,12344,694,4
25751,22791,202,3
25752,27669,617,4
25753,12743,107,1
25754,12554,411,3
25755,26239,1383,4
25756,24178,34,1
25757,33367,601,3
25758,19188,863,4
25759,7222,1499,2
25760,10324,523,3
25761,21685,1461,1
25762,175,235,2
25763,6945,1059,4
25764,15103,921,3
25765,1422,1017,4
25766,21792,1495,3
25767,11127,984,2
25768,10771,309,1
25769,17148,1253,1
25770,33323,613,1
25771,12563,128,2
25772,31731,340,4
25773,34456,541,2
25774,27246,1090,2
25775,21459,792,1
25776,18009,965,2
25777,27036,159,1
25778,34567,295,1
25779,3335,858,2
25780,4716,511,2
25781,3190,446,3
25782,8660,180,2
25783,22997,979,1
25784,34567,1011,3
25785,21275,541,2
25786,34525,742,3
25787,6423,309,2
25788,18575,856,4
25789,14008,1284,4
25790,441,192,2
25791,27666,326,4
25792,18720,1473,2
25793,17314,1399,3
25794,11501,1131,2
25795,30641,287,3
25796,4718,1375,3
25797,18027,113,1
25798,15890,46,3
25799,11310,906,4
25800,19888,815,2
25801,3117,989,2
25802,19944,268,3
25803,5398,19,1
25804,33101,1022,4
25805,28282,1183,2
25806,32987,1373,2
25807,11531,695,1
25808,4683,851,1
25809,30583,573,2
25810,30715,937,3
25811,29664,1412,4
25812,5832,567,1
25813,11597,297,1
25814,13776,1160,3
25815,17594,408,2
25816,3068,966,2
25817,1683,1255,2
25818,23594,346,4
25819,3019,1397,4
25820,14373,328,2
25821,35804,128,3
25822,9674,914,1
25823,9456,1049,4
25824,35305,1135,2
25825,17613,1315,1
25826,10824,567,2
25827,19298,1101,4
25828,18072,742,4
25829,26022,1023,3
25830,8303,807,1
25831,1684,758,1
25832,3204,1136,3
25833,19773,1002,3
25834,9656,537,1
25835,26321,1053,1
25836,850,720,1
25837,8089,559,1
25838,34125,733,4
25839,2600,516,3
25840,2862,338,3
25841,8811,47,1
25842,5166,214,3
25843,19401,753,4
25844,29718,1312,1
25845,11871,266,1
25846,8580,981,1
25847,10195,498,2
25848,13785,1199,4
25849,35145,806,4
25850,22338,5,4
25851,24928,1070,1
25852,28175,1243,4
25853,23008,892,2
25854,139,144,3
25855,18318,409,2
25856,30105,166,4
25857,28246,1328,3
25858,3321,1143,4
25859,29816,281,1
25860,5814,1001,4
25861,14481,368,3
25862,14927,841,2
25863,29223,1045,3
25864,15376,834,3
25865,19111,1313,1
25866,1846,41,1
25867,7116,379,4
25868,23737,291,3
25869,17573,217,1
25870,4763,1290,2
25871,34225,1269,3
25872,12869,1017,2
25873,22130,1373,1
25874,32148,973,4
25875,16440,510,1
25876,35871,103,2
25877,15866,1413,2
25878,1448,322,2
25879,19250,1280,4
25880,34383,972,2
25881,1403,502,1
25882,5896,1117,4
25883,25125,700,1
25884,15900,40,2
25885,10818,551,1
25886,10630,1401,4
25887,4415,847,4
25888,6243,435,1
25889,22284,1438,1
25890,10359,1119,1
25891,32833,975,4
25892,20159,62,4
25893,8774,631,4
25894,14320,968,2
25895,26558,549,4
25896,16513,135,3
25897,4340,410,1
25898,6196,350,3
25899,27765,1151,3
25900,9778,1272,3
25901,6130,27,1
25902,30901,1421,1
25903,941,1001,2
25904,29851,1231,4
25905,35725,374,3
25906,19071,83,4
25907,11693,1055,4
25908,17746,446,2
25909,33020,143,1
25910,16448,271,3
25911,29248,919,3
25912,34112,319,2
25913,5695,104,4
25914,17311,1220,1
25915,16908,756,4
25916,35299,814,4
25917,9467,181,3
25918,685,1404,3
25919,34419,241,4
25920,10581,1033,1
25921,22026,297,3
25922,31169,1405,4
25923,20916,954,3
25924,35249,1278,1
25925,11808,763,2
25926,4878,475,2
25927,2169,985,3
25928,6193,1000,2
25929,29407,444,3
25930,5464,689,1
25931,25895,1415,2
25932,2566,94,1
25933,29455,421,4
25934,25490,703,2
25935,15706,1480,4
25936,26080,97,2
25937,13639,523,1
25938,27064,769,3
25939,23753,1062,2
25940,23471,439,1
25941,3187,414,2
25942,5890,432,4
25943,15641,906,1
25944,23285,1034,3
25945,34717,1144,4
25946,9561,225,4
25947,6099,692,4
25948,30436,894,1
25949,35775,222,3
25950,25759,1202,1
25951,21917,315,2
25952,15992,275,4
25953,18944,197,4
25954,17101,709,2
25955,22507,643,2
25956,5597,40,3
25957,4893,55,4
25958,9750,1159,2
25959,255,15,4
25960,22441,973,1
25961,26278,98,2
25962,76,1357,1
25963,28120,1133,2
25964,26818,476,2
25965,15231,892,2
25966,28783,169,2
25967,23675,1197,4
25968,27412,710,4
25969,8985,186,2
25970,15873,1015,1
25971,416,943,3
25972,19544,735,4
25973,31859,1492,1
25974,15799,832,3
25975,12590,946,4
25976,17941,1150,4
25977,10227,688,4
25978,34998,1286,3
25979,17019,1431,1
25980,24803,916,4
25981,34291,1147,3
25982,30535,1081,2
25983,2648,821,3
25984,35977,105,1
25985,3621,1244,3
25986,34617,429,2
25987,31227,1237,2
25988,13287,249,2
25989,24495,330,1
25990,26932,669,2
25991,29922,478,4
25992,10746,1217,2
25993,12516,358,2
25994,9289,1266,2
25995,32424,60,1
25996,24758,1388,3
25997,29209,1085,3
25998,3624,295,2
25999,31273,868,1
26000,16637,450,1
26001,32841,368,2
26002,445,980,4
26003,32892,1110,2
26004,5375,237,1
26005,15688,371,4
26006,4998,264,1
26007,1038,1011,3
26008,8953,1056,4
26009,31737,726,4
26010,3109,698,3
26011,24445,1357,1
26012,10120,972,1
26013,31128,1038,4
26014,1934,431,4
26015,11882,813,3
26016,4472,734,3
26017,32618,1074,2
26018,4416,437,1
26019,34154,384,1
26020,6382,178,2
26021,672,1422,1
26022,32305,841,4
26023,15363,11,4
26024,2010,1469,2
26025,23014,517,2
26026,14130,821,4
