TransactionID,WarehouseID,ProductID
22044,29,606
22045,24,1014
22046,57,92
22047,3,1324
22048,55,288
22049,15,387
22050,6,1289
22051,30,1181
22052,33,710
22053,46,150
22054,25,711
22055,19,692
22056,3,802
22057,48,467
22058,53,747
22059,24,411
22060,22,873
22061,24,848
22062,11,128
22063,32,731
22064,10,109
22065,55,868
22066,22,603
22067,14,1223
22068,16,685
22069,54,360
22070,44,1134
22071,30,411
22072,8,969
22073,25,1024
22074,51,608
22075,39,918
22076,6,508
22077,51,477
22078,54,793
22079,58,331
22080,49,627
22081,58,117
22082,8,15
22083,46,1254
22084,31,7
22085,12,1105
22086,20,1280
22087,3,1088
22088,33,657
22089,44,320
22090,44,777
22091,35,812
22092,6,669
22093,56,675
22094,12,801
22095,11,1125
22096,30,992
22097,45,689
22098,59,836
22099,11,896
22100,54,798
22101,45,103
22102,2,850
22103,44,500
22104,6,878
22105,48,222
22106,24,33
22107,5,160
22108,12,705
22109,26,1204
22110,26,486
22111,17,1323
22112,27,434
22113,58,436
22114,43,579
22115,17,1039
22116,39,555
22117,27,272
22118,32,331
22119,20,111
22120,48,346
22121,1,402
22122,26,467
22123,16,830
22124,21,684
22125,37,580
22126,42,862
22127,8,124
22128,40,714
22129,14,1236
22130,10,374
22131,44,1317
22132,34,1383
22133,2,163
22134,28,457
22135,15,1197
22136,49,1240
22137,6,604
22138,27,762
22139,23,410
22140,28,946
22141,50,438
22142,6,138
22143,46,166
22144,51,1384
22145,28,792
22146,12,467
22147,18,1052
22148,19,396
22149,27,1301
22150,45,163
22151,17,1274
22152,16,166
22153,16,1353
22154,58,1124
22155,47,789
22156,56,967
22157,54,1219
22158,37,53
22159,14,615
22160,34,159
22161,7,1052
22162,8,763
22163,52,1140
22164,4,576
22165,45,867
22166,46,43
22167,34,531
22168,19,247
22169,37,249
22170,54,849
22171,15,91
22172,49,816
22173,20,1284
22174,25,1230
22175,2,1382
22176,32,516
22177,28,490
22178,14,247
22179,25,240
22180,51,491
22181,50,670
22182,9,1247
22183,55,714
22184,42,1100
22185,37,109
22186,57,132
22187,10,119
22188,19,174
22189,41,778
22190,27,1253
22191,5,1260
22192,54,426
22193,7,1233
22194,18,373
22195,12,246
22196,56,1217
22197,23,1170
22198,34,419
22199,38,143
22200,21,1064
22201,28,1321
22202,19,226
22203,12,497
22204,51,232
22205,8,1320
22206,1,1038
22207,8,574
22208,7,751
22209,49,575
22210,48,309
22211,15,883
22212,41,563
22213,54,235
22214,29,846
22215,37,977
22216,43,1122
22217,49,118
22218,32,552
22219,50,1316
22220,53,912
22221,41,774
22222,25,1289
22223,58,1312
22224,10,518
22225,8,940
22226,6,555
22227,3,947
22228,8,1184
22229,40,1256
22230,21,695
22231,6,316
22232,3,971
22233,55,464
22234,4,364
22235,22,1329
22236,29,1328
22237,26,764
22238,40,968
22239,31,904
22240,24,112
22241,28,590
22242,1,747
22243,40,36
22244,15,728
22245,51,173
22246,11,1143
22247,52,30
22248,5,713
22249,47,1027
22250,52,422
22251,47,1240
22252,45,652
22253,10,1202
22254,49,1177
22255,1,127
22256,56,1245
22257,9,862
22258,21,1089
22259,28,1386
22260,1,776
22261,11,1065
22262,57,1155
22263,18,1223
22264,35,1242
22265,47,995
22266,52,265
22267,8,823
22268,52,80
22269,48,1072
22270,7,870
22271,57,53
22272,8,1186
22273,22,1042
22274,29,283
22275,51,228
22276,37,316
22277,57,51
22278,31,1068
22279,21,1304
22280,26,193
22281,34,119
22282,18,147
22283,53,489
22284,41,660
22285,20,336
22286,57,72
22287,4,948
22288,18,3
22289,13,1286
22290,14,1396
22291,24,979
22292,5,130
22293,51,818
22294,5,138
22295,48,486
22296,27,341
22297,12,1155
22298,34,1350
22299,34,413
22300,43,283
22301,35,777
22302,57,670
22303,32,1331
22304,5,1126
22305,50,554
22306,26,640
22307,48,232
22308,14,390
22309,29,1147
22310,49,568
22311,11,704
22312,42,669
22313,12,16
22314,16,1123
22315,13,399
22316,36,300
22317,7,153
22318,24,420
22319,51,1256
22320,58,520
22321,57,1284
22322,9,1316
22323,43,341
22324,51,396
22325,18,1378
22326,3,132
22327,29,3
22328,16,294
22329,22,481
22330,20,1158
22331,25,779
22332,43,446
22333,5,330
22334,38,1270
22335,52,1078
22336,59,1295
22337,42,987
22338,59,317
22339,50,997
22340,8,1228
22341,21,362
22342,35,1327
22343,56,963
22344,33,289
22345,26,1377
22346,17,450
22347,58,259
22348,10,1005
22349,19,941
22350,35,959
22351,49,859
22352,58,793
22353,27,472
22354,27,973
22355,36,218
22356,51,822
22357,49,819
22358,48,955
22359,12,513
22360,46,441
22361,21,776
22362,31,12
22363,12,309
22364,51,158
22365,36,653
22366,8,850
22367,20,495
22368,27,801
22369,3,1253
22370,20,1128
22371,22,1149
22372,53,1190
22373,3,443
22374,39,904
22375,19,141
22376,55,864
22377,22,944
22378,11,220
22379,37,145
22380,59,703
22381,21,127
22382,49,1286
22383,49,106
22384,45,1115
22385,46,768
22386,56,959
22387,18,219
22388,31,1319
22389,26,354
22390,31,233
22391,37,90
22392,47,766
22393,56,918
22394,25,161
22395,2,897
22396,21,231
22397,4,14
22398,45,861
22399,18,571
22400,22,215
22401,22,965
22402,27,430
22403,32,24
22404,22,446
22405,51,918
22406,28,876
22407,59,110
22408,17,711
22409,24,887
22410,32,791
22411,24,991
22412,19,887
22413,26,533
22414,12,352
22415,40,1305
22416,36,1208
22417,18,866
22418,15,816
22419,21,486
22420,19,34
22421,25,131
22422,40,85
22423,35,935
22424,15,1242
22425,55,623
22426,13,693
22427,27,345
22428,58,1192
22429,30,674
22430,55,611
22431,14,168
22432,37,698
22433,19,82
22434,30,269
22435,28,272
22436,51,1308
22437,7,1012
22438,17,1289
22439,30,918
22440,20,560
22441,18,1089
22442,55,129
22443,28,446
22444,45,175
22445,30,1065
22446,40,550
22447,27,735
22448,10,82
22449,34,499
22450,35,726
22451,55,1052
22452,55,409
22453,59,1001
22454,6,46
22455,26,989
22456,25,497
22457,31,479
22458,25,887
22459,37,992
22460,40,1367
22461,8,548
22462,1,743
22463,59,436
22464,40,1166
22465,8,916
22466,10,245
22467,30,102
22468,4,877
22469,45,982
22470,42,633
22471,39,251
22472,55,949
22473,30,721
22474,19,1048
22475,41,1076
22476,12,1397
22477,42,346
22478,23,1300
22479,56,1372
22480,1,580
22481,1,239
22482,1,437
22483,1,562
22484,40,1108
22485,50,814
22486,31,547
22487,29,969
22488,22,350
22489,59,679
22490,6,52
22491,38,874
22492,59,654
22493,18,1223
22494,52,612
22495,35,595
22496,9,1360
22497,12,170
22498,42,322
22499,23,181
22500,18,505
22501,41,1295
22502,11,1022
22503,21,1201
22504,34,943
22505,45,382
22506,44,742
22507,59,1213
22508,35,1178
22509,14,1246
22510,52,633
22511,38,347
22512,30,1348
22513,35,368
22514,37,1348
22515,10,228
22516,56,305
22517,26,1193
22518,17,54
22519,8,801
22520,21,403
22521,43,733
22522,31,1189
22523,23,543
22524,7,656
22525,10,1341
22526,25,1016
22527,49,1278
22528,56,133
22529,3,1225
22530,19,1220
22531,44,1376
22532,11,1110
22533,38,622
22534,1,225
22535,31,204
22536,10,53
22537,4,1026
22538,19,473
22539,53,1177
22540,41,1273
22541,5,536
22542,47,1309
22543,11,190
22544,25,1132
22545,28,998
22546,43,464
22547,52,575
22548,22,1188
22549,53,874
22550,45,1157
22551,11,1202
22552,47,1091
22553,23,853
22554,45,949
22555,21,171
22556,2,715
22557,40,669
22558,1,786
22559,43,1190
22560,56,1060
22561,54,214
22562,18,336
22563,13,501
22564,34,1373
22565,5,33
22566,54,481
22567,59,169
22568,1,621
22569,1,767
22570,40,556
22571,54,1392
22572,45,177
22573,38,1106
22574,7,542
22575,5,405
22576,49,780
22577,24,405
22578,3,651
22579,26,186
22580,3,311
22581,5,167
22582,18,777
22583,45,867
22584,33,567
22585,26,318
22586,1,1356
22587,35,469
22588,22,526
22589,15,278
22590,15,52
22591,42,1214
22592,31,738
22593,32,1260
22594,37,1071
22595,55,844
22596,40,964
22597,40,747
22598,54,808
22599,11,493
22600,15,1358
22601,57,1226
22602,7,855
22603,41,1177
22604,5,1381
22605,9,556
22606,23,707
22607,35,748
22608,37,740
22609,32,705
22610,25,1161
22611,15,849
22612,1,342
22613,45,245
22614,24,363
22615,36,1047
22616,23,653
22617,38,618
22618,51,1258
22619,45,990
22620,32,647
22621,3,764
22622,30,1338
22623,49,572
22624,33,586
22625,25,116
22626,7,595
22627,57,1258
22628,9,1151
22629,45,1352
22630,24,205
22631,45,262
22632,27,18
22633,8,71
22634,46,1378
22635,37,957
22636,59,164
22637,48,286
22638,44,389
22639,45,805
22640,54,187
22641,6,1290
22642,19,1234
22643,35,445
22644,10,913
22645,54,121
22646,2,1282
22647,50,1176
22648,2,637
22649,59,705
22650,46,48
22651,32,302
22652,51,1322
22653,16,923
22654,52,936
22655,43,538
22656,11,1136
22657,8,1174
22658,53,1240
22659,18,762
22660,9,465
22661,4,841
22662,37,1197
22663,42,721
22664,24,819
22665,42,1100
22666,43,585
22667,47,771
22668,43,733
22669,43,1243
22670,55,1119
22671,50,866
22672,22,928
22673,43,231
22674,12,1099
22675,6,103
22676,15,713
22677,47,176
22678,14,780
22679,49,492
22680,50,1340
22681,31,1342
22682,47,34
22683,58,91
22684,49,203
22685,21,26
22686,38,952
22687,13,461
22688,18,1381
22689,30,568
22690,18,602
22691,58,514
22692,38,924
22693,37,553
22694,34,864
22695,34,46
22696,7,998
22697,44,32
22698,39,1247
22699,4,436
22700,12,558
22701,22,760
22702,52,619
22703,51,1083
22704,46,1234
22705,57,916
22706,39,666
22707,6,1219
22708,37,768
22709,8,549
22710,28,1208
22711,23,1048
22712,7,396
22713,46,162
22714,3,532
22715,40,1324
22716,31,925
22717,57,256
22718,8,747
22719,44,676
22720,15,795
22721,48,723
22722,3,1013
22723,16,906
22724,40,1327
22725,24,710
22726,51,623
22727,41,1132
22728,9,1186
22729,35,822
22730,24,45
22731,18,1147
22732,18,680
22733,47,1136
22734,57,524
22735,47,1090
22736,26,1231
22737,24,130
22738,40,486
22739,45,1281
22740,6,685
22741,42,647
22742,39,1227
22743,51,788
22744,44,1304
22745,48,605
22746,12,1350
22747,20,514
22748,25,888
22749,38,139
22750,20,952
22751,43,1135
22752,1,242
22753,27,650
22754,47,266
22755,14,749
22756,38,1320
22757,49,1249
22758,57,502
22759,55,107
22760,8,695
22761,54,426
22762,2,1355
22763,49,543
22764,53,533
22765,44,1257
22766,39,742
22767,34,853
22768,16,1292
22769,58,1317
22770,51,100
22771,50,910
22772,14,1104
22773,3,629
22774,27,977
22775,15,566
22776,24,871
22777,42,172
22778,2,10
22779,8,406
22780,37,117
22781,4,1188
22782,49,684
22783,57,173
22784,31,59
22785,30,445
22786,7,342
22787,12,1342
22788,20,650
22789,11,56
22790,23,585
22791,3,1047
22792,30,257
22793,10,1342
22794,53,208
22795,29,5
22796,54,945
22797,55,873
22798,48,288
22799,27,506
22800,37,1200
22801,38,1048
22802,35,901
22803,29,977
22804,9,115
22805,45,797
22806,10,893
22807,11,1139
22808,20,643
22809,31,436
22810,34,425
22811,56,229
22812,29,225
22813,22,401
22814,34,377
22815,57,1276
22816,34,253
22817,25,989
22818,4,222
22819,50,737
22820,27,279
22821,39,1009
22822,48,180
22823,41,1340
22824,16,517
22825,43,1380
22826,13,1018
22827,33,157
22828,33,912
22829,44,1375
22830,23,431
22831,59,164
22832,56,90
22833,12,66
22834,3,1379
22835,43,622
22836,28,1155
22837,16,1307
22838,59,883
22839,48,1353
22840,40,686
22841,21,487
22842,21,1301
22843,56,1242
22844,2,260
22845,51,1181
22846,47,1164
22847,2,1099
22848,29,1292
22849,54,567
22850,27,424
22851,45,644
22852,14,786
22853,47,1370
22854,36,1014
22855,55,1088
22856,31,563
22857,17,324
22858,27,396
22859,26,382
22860,48,884
22861,8,1388
22862,56,122
22863,7,1127
22864,14,86
22865,13,635
22866,8,985
22867,23,751
22868,37,1227
22869,28,1219
22870,52,982
22871,18,747
22872,39,478
22873,1,1088
22874,4,1087
22875,5,494
22876,7,709
22877,30,782
22878,19,1154
22879,25,124
22880,19,1239
22881,3,560
22882,20,477
22883,57,154
22884,2,1234
22885,55,60
22886,5,448
22887,6,402
22888,37,166
22889,43,1350
22890,57,1208
22891,54,1190
22892,39,1126
22893,51,810
22894,40,249
22895,10,234
22896,37,287
22897,53,548
22898,14,1333
22899,58,728
22900,53,189
22901,7,311
22902,28,1000
22903,1,157
22904,57,107
22905,35,926
22906,41,623
22907,4,196
22908,56,121
22909,37,651
22910,53,617
22911,41,1396
22912,14,460
22913,54,836
22914,54,15
22915,1,95
22916,26,362
22917,33,685
22918,42,351
22919,58,864
22920,27,599
22921,36,1210
22922,17,171
22923,8,876
22924,41,953
22925,42,485
22926,3,925
22927,10,589
22928,12,816
22929,24,569
22930,40,143
22931,57,152
22932,27,427
22933,45,1312
22934,56,1171
22935,52,58
22936,18,396
22937,27,564
22938,34,330
22939,48,1105
22940,24,1165
22941,2,253
22942,10,827
22943,13,976
22944,23,279
22945,28,860
22946,14,80
22947,25,141
22948,26,4
22949,11,785
22950,18,980
22951,34,110
22952,11,1272
22953,44,305
22954,18,539
22955,11,1327
22956,21,789
22957,32,901
22958,17,1023
22959,6,1029
22960,37,573
22961,30,1240
22962,52,167
22963,23,834
22964,2,448
22965,32,699
22966,41,1306
22967,8,504
22968,16,850
22969,16,647
22970,11,915
22971,30,1192
22972,5,746
22973,57,1272
22974,35,726
22975,10,302
22976,49,756
22977,49,854
22978,41,167
22979,53,109
22980,9,550
22981,25,91
22982,23,1149
22983,8,344
22984,2,641
22985,8,1314
22986,17,733
22987,51,893
22988,49,991
22989,12,1351
22990,28,805
22991,35,1325
22992,49,226
22993,4,1331
22994,7,160
22995,12,1000
22996,2,177
22997,48,190
22998,47,649
22999,9,342
23000,39,397
23001,44,1233
23002,7,611
23003,46,1061
23004,30,1105
23005,7,1025
23006,55,614
23007,1,751
23008,14,388
23009,45,1061
23010,21,377
23011,35,1221
23012,40,6
23013,15,1238
23014,3,925
23015,50,293
23016,49,567
23017,12,1327
23018,16,1064
23019,7,263
23020,5,234
23021,27,1315
23022,8,1015
23023,13,431
23024,26,297
23025,57,1253
23026,16,523
23027,56,192
23028,25,119
23029,17,490
23030,3,454
23031,10,1214
23032,30,1107
23033,6,876
23034,12,629
23035,14,845
23036,3,662
23037,8,723
23038,44,1339
23039,53,217
23040,17,111
23041,10,43
23042,13,1388
23043,35,587
23044,11,619
23045,28,738
23046,33,1159
23047,15,1371
23048,11,63
23049,23,918
23050,52,720
23051,29,719
23052,50,895
23053,15,1125
23054,4,1105
23055,40,565
23056,21,1292
23057,59,29
23058,34,987
23059,21,386
23060,33,673
23061,43,1054
23062,12,840
23063,1,582
23064,46,1278
23065,32,577
23066,45,846
23067,29,1093
23068,16,210
23069,17,617
23070,30,586
23071,35,664
23072,13,201
23073,39,1212
23074,15,502
23075,50,1178
23076,22,344
23077,3,589
23078,58,144
23079,48,1349
23080,59,1282
23081,15,1080
23082,1,672
23083,45,853
23084,26,16
23085,5,865
23086,24,1353
23087,52,517
23088,10,607
23089,42,208
23090,22,875
23091,18,604
23092,46,112
23093,22,641
23094,48,1009
23095,33,186
23096,31,754
23097,11,767
23098,52,349
23099,1,235
23100,15,1268
23101,36,785
23102,30,110
23103,49,1267
23104,1,1199
23105,50,895
23106,40,1297
23107,3,1090
23108,5,530
23109,48,117
23110,12,743
23111,50,1187
23112,24,1022
23113,6,144
23114,41,1043
23115,26,605
23116,53,791
23117,19,330
23118,48,610
23119,27,897
23120,35,233
23121,30,1352
23122,10,703
23123,27,1038
23124,4,758
23125,16,512
23126,51,473
23127,37,766
23128,7,337
23129,24,858
23130,30,766
23131,42,1109
23132,9,353
23133,51,502
23134,6,634
23135,13,883
23136,18,526
23137,39,981
23138,13,753
23139,14,907
23140,21,769
23141,1,1182
23142,12,104
23143,6,965
23144,49,129
23145,8,911
23146,29,686
23147,1,379
23148,29,1060
23149,2,673
23150,22,1178
23151,37,148
23152,13,623
23153,48,1181
23154,53,1371
23155,34,289
23156,52,689
23157,48,197
23158,15,518
23159,38,422
23160,46,1277
23161,23,353
23162,50,7
23163,18,672
23164,46,1132
23165,9,545
23166,16,799
23167,53,602
23168,42,405
23169,53,278
23170,41,1012
23171,45,632
23172,8,957
23173,56,1184
23174,29,1
23175,43,122
23176,3,702
23177,29,1200
23178,15,700
23179,21,522
23180,23,841
23181,55,201
23182,57,726
23183,24,1365
23184,24,314
23185,14,790
23186,58,887
23187,18,516
23188,13,637
23189,54,1163
23190,33,1053
23191,36,244
23192,9,1236
23193,17,861
23194,50,224
23195,57,1396
23196,31,817
23197,43,914
23198,36,74
23199,15,479
23200,9,1093
23201,13,920
23202,52,1029
23203,11,552
23204,56,837
23205,4,450
23206,36,965
23207,37,1007
23208,13,1126
23209,52,1208
23210,42,321
23211,9,54
23212,46,574
23213,52,1258
23214,52,950
23215,40,1085
23216,46,145
23217,57,461
23218,32,495
23219,34,413
23220,44,862
23221,22,907
23222,16,1320
23223,35,1030
23224,40,117
23225,23,366
23226,42,1204
23227,26,458
23228,15,488
23229,6,566
23230,20,617
23231,52,1214
23232,47,1027
23233,54,971
23234,1,47
23235,28,623
23236,12,137
23237,29,1035
23238,52,550
23239,12,952
23240,32,1122
23241,32,1212
23242,51,852
23243,45,635
23244,44,627
23245,33,321
23246,19,970
23247,55,160
23248,33,114
23249,21,619
23250,50,306
23251,27,429
23252,23,862
23253,1,1299
23254,56,904
23255,13,711
23256,51,801
23257,45,276
23258,38,120
23259,34,233
23260,23,1187
23261,56,1080
23262,46,620
23263,19,933
23264,35,114
23265,19,870
23266,52,1357
23267,16,427
23268,20,997
23269,15,664
23270,17,1069
23271,16,700
23272,21,537
23273,13,1302
23274,25,104
23275,54,169
23276,51,273
23277,36,990
23278,41,684
23279,24,771
23280,13,1140
23281,4,574
23282,48,1257
23283,8,1173
23284,42,1029
23285,29,925
23286,9,908
23287,15,639
23288,3,314
23289,27,908
23290,11,470
23291,18,363
23292,23,168
23293,13,1031
23294,34,522
23295,21,1074
23296,40,321
23297,27,717
23298,8,177
23299,33,881
23300,10,319
23301,30,182
23302,56,324
23303,54,47
23304,9,60
23305,50,1341
23306,54,294
23307,31,961
23308,27,140
23309,46,552
23310,31,738
23311,39,876
23312,50,1205
23313,31,709
23314,56,55
23315,14,1193
23316,10,266
23317,34,382
23318,39,28
23319,9,1314
23320,56,176
23321,21,1109
23322,11,1171
23323,50,1153
23324,17,744
23325,36,1242
23326,1,1180
23327,25,609
23328,6,1385
23329,40,525
23330,40,572
23331,38,30
23332,8,833
23333,15,1133
23334,24,838
23335,25,376
23336,1,1181
23337,51,1115
23338,43,971
23339,11,898
23340,36,428
23341,24,162
23342,20,1176
23343,53,989
23344,6,960
23345,54,851
23346,49,736
23347,55,503
23348,59,1244
23349,45,1190
23350,27,449
23351,56,1034
23352,34,528
23353,57,1247
23354,21,409
23355,27,646
23356,8,1395
23357,47,587
23358,44,1007
23359,20,1375
23360,30,53
23361,57,673
23362,36,1345
23363,25,1181
23364,20,771
23365,25,190
23366,21,665
23367,31,1065
23368,2,17
23369,43,1127
23370,33,641
23371,2,617
23372,39,348
23373,1,1382
23374,49,636
23375,42,609
23376,43,866
23377,48,285
23378,33,759
23379,44,1255
23380,10,1261
23381,52,1091
23382,52,320
23383,34,575
23384,38,481
23385,12,833
23386,33,493
23387,26,471
23388,1,1288
23389,48,658
23390,7,979
23391,21,606
23392,15,434
23393,3,1243
23394,38,935
23395,19,1372
23396,18,1000
23397,5,1168
23398,56,255
23399,49,417
23400,35,570
23401,13,1221
23402,32,1095
23403,40,1036
23404,39,119
23405,8,1002
23406,24,458
23407,57,202
23408,17,1335
23409,39,126
23410,20,1206
23411,22,561
23412,33,538
23413,11,404
23414,44,1051
23415,31,978
23416,54,723
23417,14,1319
23418,41,1100
23419,52,989
23420,25,859
23421,47,1034
23422,30,315
23423,42,152
23424,34,402
23425,24,604
23426,11,1043
23427,2,205
23428,35,1206
23429,29,509
23430,51,454
23431,23,177
23432,39,1147
23433,16,1106
23434,40,244
23435,5,1076
23436,24,10
23437,35,656
23438,29,709
23439,52,1045
23440,50,1046
23441,53,940
23442,10,220
23443,28,144
23444,44,864
23445,43,356
23446,40,1222
23447,15,960
23448,41,1280
23449,57,785
23450,58,447
23451,18,917
23452,3,370
23453,6,1390
23454,46,297
23455,17,1098
23456,35,1078
23457,21,604
23458,39,1393
23459,17,965
23460,45,181
23461,57,76
23462,22,810
23463,59,45
23464,10,476
23465,16,209
23466,33,1081
23467,36,325
23468,42,817
23469,49,797
23470,44,1151
23471,59,207
23472,39,511
23473,26,1030
23474,36,350
23475,18,871
23476,21,133
23477,17,704
23478,50,1335
23479,46,672
23480,41,596
23481,34,148
23482,2,1090
23483,28,214
23484,56,915
23485,58,802
23486,14,150
23487,46,537
23488,13,588
23489,3,1050
23490,6,1133
23491,11,699
23492,41,1334
23493,51,1186
23494,13,521
23495,3,334
23496,7,783
23497,45,413
23498,50,378
23499,20,445
23500,34,1348
23501,38,1352
23502,15,930
23503,32,929
23504,14,1016
23505,30,791
23506,27,623
23507,14,352
23508,43,231
23509,38,213
23510,52,783
23511,5,821
23512,55,986
23513,8,873
23514,3,281
23515,33,1265
23516,48,60
23517,22,828
23518,23,1360
23519,15,604
23520,47,606
23521,45,226
23522,40,453
23523,40,1218
23524,7,1117
23525,37,238
23526,1,6
23527,14,239
23528,10,1055
23529,7,1179
23530,53,245
23531,10,1010
23532,7,532
23533,57,65
23534,32,494
23535,19,506
23536,53,796
23537,21,192
23538,6,681
23539,56,848
23540,15,1184
23541,21,1116
23542,50,426
23543,14,595
23544,3,793
23545,30,387
23546,51,272
23547,5,294
23548,32,1049
23549,50,544
23550,5,1395
23551,41,699
23552,59,916
23553,5,605
23554,16,384
23555,14,1047
23556,36,308
23557,56,898
23558,9,633
23559,38,146
23560,51,716
23561,51,1397
23562,44,87
23563,15,785
23564,28,1001
23565,46,613
23566,45,923
23567,22,927
23568,30,1359
23569,57,1018
23570,21,616
23571,45,457
23572,36,237
23573,56,988
23574,23,801
23575,27,202
23576,47,196
23577,27,99
23578,20,240
23579,25,373
23580,22,279
23581,48,486
23582,57,705
23583,20,187
23584,15,1104
23585,28,132
23586,39,1398
23587,56,784
23588,42,951
23589,3,489
23590,44,1030
23591,19,231
23592,51,229
23593,18,978
23594,37,671
23595,57,330
23596,35,75
23597,45,821
23598,7,927
23599,41,726
23600,8,5
23601,19,255
23602,19,113
23603,35,632
23604,30,5
23605,12,302
23606,39,958
23607,38,30
23608,59,127
23609,3,778
23610,6,1396
23611,54,111
23612,22,1111
23613,19,410
23614,7,937
23615,46,188
23616,3,1095
23617,39,131
23618,41,478
23619,28,770
23620,40,236
23621,6,500
23622,32,567
23623,24,29
23624,46,823
23625,40,1365
23626,54,943
23627,33,4
23628,1,59
23629,33,1165
23630,56,390
23631,7,499
23632,51,612
23633,34,1308
23634,33,37
23635,22,655
23636,55,1263
23637,20,485
23638,6,30
23639,59,530
23640,24,267
23641,44,495
23642,37,894
23643,6,228
23644,42,475
23645,25,134
23646,41,1346
23647,21,682
23648,3,1307
23649,43,1177
23650,27,1357
23651,34,879
23652,36,800
23653,39,240
23654,56,924
23655,36,1372
23656,2,559
23657,58,310
23658,2,1316
23659,13,628
23660,57,1018
23661,57,1389
23662,54,885
23663,45,291
23664,40,1213
23665,48,818
23666,10,1328
23667,40,273
23668,42,1210
23669,41,860
23670,38,498
23671,39,1103
23672,49,704
23673,16,653
23674,45,272
23675,37,1237
23676,26,506
23677,9,286
23678,4,805
23679,43,419
23680,30,555
23681,13,362
23682,6,516
23683,27,1115
23684,51,143
23685,27,1330
23686,14,1198
23687,49,1110
23688,2,528
23689,37,376
23690,17,377
23691,44,658
23692,13,463
23693,54,906
23694,56,361
23695,9,1108
23696,48,629
23697,53,697
23698,33,883
23699,55,828
23700,29,568
23701,22,970
23702,56,63
23703,53,336
23704,31,954
23705,50,375
23706,55,1136
23707,56,413
23708,45,1248
23709,59,739
23710,59,484
23711,57,1279
23712,59,862
23713,34,1181
23714,53,25
23715,43,177
23716,22,897
23717,16,365
23718,31,279
23719,42,960
23720,28,598
23721,38,138
23722,52,240
23723,58,1334
23724,10,303
23725,31,860
23726,35,286
23727,14,677
23728,10,777
23729,33,1109
23730,33,73
23731,6,724
23732,45,683
23733,49,17
23734,36,629
23735,28,12
23736,30,51
23737,54,62
23738,19,1266
23739,4,71
23740,29,1200
23741,1,929
23742,43,117
23743,6,792
23744,33,831
23745,38,26
23746,36,758
23747,31,900
23748,28,1232
23749,16,1278
23750,57,892
23751,8,1368
23752,37,661
23753,58,455
23754,28,161
23755,36,351
23756,50,883
23757,9,1231
23758,15,1256
23759,7,1207
23760,51,191
23761,4,1015
23762,22,94
23763,11,375
23764,32,124
23765,58,1373
23766,36,148
23767,56,87
23768,35,471
23769,49,231
23770,8,458
23771,14,1114
23772,42,477
23773,59,97
23774,58,1193
23775,36,1286
23776,19,921
23777,51,999
23778,12,633
23779,17,958
23780,51,1356
23781,2,339
23782,22,1287
23783,3,101
23784,20,942
23785,41,756
23786,46,451
23787,21,1315
23788,45,390
23789,27,1277
23790,28,142
23791,58,789
23792,56,93
23793,29,710
23794,49,63
23795,52,881
23796,41,507
23797,20,382
23798,36,799
23799,22,322
23800,56,389
23801,31,8
23802,59,131
23803,10,1308
23804,28,124
23805,25,135
23806,32,337
23807,28,1096
23808,40,1364
23809,13,536
23810,49,1219
23811,50,749
23812,32,1113
23813,14,953
23814,3,1193
23815,1,1118
23816,57,566
23817,25,778
23818,41,1160
23819,4,397
23820,12,1237
23821,38,212
23822,10,976
23823,52,85
23824,30,826
23825,26,1250
23826,41,542
23827,7,222
23828,7,874
23829,44,411
23830,48,636
23831,6,643
23832,10,1265
23833,8,1164
23834,41,219
23835,53,1083
23836,59,537
23837,22,982
23838,5,450
23839,42,984
23840,49,429
23841,40,1100
23842,1,979
23843,32,996
23844,48,787
23845,32,886
23846,44,157
23847,41,395
23848,55,1040
23849,3,1283
23850,40,428
23851,9,304
23852,10,122
23853,4,1183
23854,20,73
23855,9,692
23856,14,91
23857,49,665
23858,54,609
23859,32,929
23860,46,58
23861,10,162
23862,24,292
23863,11,725
23864,46,632
23865,7,1081
23866,50,995
23867,54,44
23868,5,966
23869,8,171
23870,45,508
23871,42,1230
23872,17,1189
23873,21,987
23874,16,1180
23875,25,1205
23876,13,710
23877,59,787
23878,4,1223
23879,4,1129
23880,38,359
23881,11,179
23882,51,1285
23883,21,716
23884,44,62
23885,7,383
23886,41,767
23887,42,884
23888,2,105
23889,29,887
23890,48,1114
23891,48,1089
23892,21,1285
23893,27,464
23894,10,1075
23895,35,1371
23896,54,51
23897,57,1244
23898,36,1008
23899,20,562
23900,29,1237
23901,40,633
23902,47,679
23903,46,980
23904,46,179
23905,43,734
23906,53,1367
23907,57,1391
23908,56,980
23909,41,113
23910,59,54
23911,16,1044
23912,10,1018
23913,10,99
23914,4,1119
23915,55,842
23916,50,952
23917,14,985
23918,3,601
23919,59,112
23920,59,242
23921,31,383
23922,50,465
23923,16,382
23924,3,738
23925,45,1146
23926,8,1112
23927,10,1001
23928,46,1045
23929,10,27
23930,10,784
23931,10,782
23932,34,512
23933,10,1232
23934,33,268
23935,12,312
23936,20,1382
23937,21,376
23938,51,1127
23939,30,2
23940,30,231
23941,6,107
23942,59,1229
23943,41,268
23944,20,85
23945,32,664
23946,19,528
23947,37,479
23948,39,309
23949,24,1319
23950,55,166
23951,28,826
23952,37,1374
23953,8,761
23954,2,560
23955,53,1276
23956,51,460
23957,32,634
23958,11,883
23959,15,1262
23960,53,214
23961,18,630
23962,54,393
23963,24,1019
