OrderID,CustomerID,TotalAmount
17154,3618,10844
17155,2388,17415
17156,6391,1750
17157,6162,4378
17158,5368,1580
17159,7298,11060
17160,957,487
17161,4708,2206
17162,6194,7561
17163,3627,18753
17164,920,3969
17165,15,16104
17166,2983,12690
17167,7914,8990
17168,992,17602
17169,3304,2334
17170,3279,6603
17171,6556,1646
17172,173,12650
17173,2185,4785
17174,3467,7818
17175,4532,16892
17176,2309,14693
17177,2901,5545
17178,6316,14882
17179,4862,18860
17180,6664,4974
17181,1007,10434
17182,6509,12616
17183,2723,5748
17184,7334,19812
17185,296,3883
17186,1386,14974
17187,5032,18600
17188,5057,17542
17189,3514,1033
17190,6674,6189
17191,4298,15923
17192,5125,6718
17193,576,4657
17194,3904,17445
17195,4849,14248
17196,2011,1317
17197,2964,6190
17198,2321,7846
17199,7650,7982
17200,266,11730
17201,3439,16568
17202,4388,9077
17203,1526,17019
17204,3059,4860
17205,5871,19822
17206,6872,12979
17207,5310,9554
17208,2054,9654
17209,16,5776
17210,1630,8486
17211,191,7633
17212,3333,18294
17213,589,5570
17214,2030,5081
17215,5902,17337
17216,5509,372
17217,5134,18811
17218,1612,9131
17219,695,16190
17220,6191,18198
17221,1916,18452
17222,6920,19644
17223,5903,7632
17224,2818,18704
17225,3155,1115
17226,5847,14854
17227,4361,19057
17228,7521,4104
17229,844,7100
17230,5697,19172
17231,1409,6780
17232,2180,5404
17233,82,1143
17234,7405,5930
17235,4081,18441
17236,3275,17207
17237,7802,5761
17238,2746,6857
17239,2810,10598
17240,7925,17277
17241,3247,12441
17242,4625,7770
17243,1438,5544
17244,3389,17133
17245,1242,9026
17246,136,11892
17247,3748,6605
17248,5827,19736
17249,784,6762
17250,7650,13219
17251,1441,17563
17252,5394,14194
17253,4064,10775
17254,4955,6755
17255,3933,7574
17256,2106,12519
17257,6318,19337
17258,7988,14825
17259,3826,12382
17260,7366,3587
17261,4793,16143
17262,3314,2108
17263,4501,10695
17264,2290,1566
17265,1544,4803
17266,307,14033
17267,1910,3160
17268,3709,13537
17269,4746,9128
17270,2148,19589
17271,2532,8995
17272,7922,17030
17273,4870,12132
17274,2980,7127
17275,5480,5500
17276,6440,8238
17277,1318,15050
17278,1931,6935
17279,3674,17059
17280,2342,373
17281,2174,3933
17282,5592,19868
17283,960,2470
17284,212,10009
17285,1433,13870
17286,4382,10570
17287,3604,8572
17288,5666,19252
17289,1297,1727
17290,6126,1691
17291,2002,19461
17292,2832,6680
17293,5184,16813
17294,4402,15989
17295,357,8204
17296,793,16925
17297,2764,5365
17298,4765,16378
17299,108,13484
17300,6661,19553
17301,2926,10124
17302,5923,4618
17303,3646,8840
17304,2093,12714
17305,7732,1888
17306,5223,5844
17307,3034,1095
17308,7267,17433
17309,3807,17347
17310,2910,11958
17311,5268,15417
17312,5369,11860
17313,7922,17341
17314,2761,4678
17315,5456,17140
17316,4721,11325
17317,6992,12162
17318,2024,1171
17319,5120,2699
17320,6046,11932
17321,548,13689
17322,6714,16293
17323,7600,5478
17324,2859,12422
17325,248,19074
17326,5818,4476
17327,1171,2867
17328,6959,11963
17329,7359,1273
17330,2770,18754
17331,5094,19414
17332,5282,9472
17333,3961,5174
17334,3917,14673
17335,2662,9924
17336,3735,8686
17337,1080,14770
17338,4164,11855
17339,6306,16016
17340,949,2917
17341,1365,17123
17342,4429,13883
17343,870,12094
17344,3089,16413
17345,4957,6635
17346,3890,7017
17347,4690,8733
17348,357,16958
17349,4804,15544
17350,6453,3716
17351,7134,13700
17352,6335,4263
17353,4693,18516
17354,7938,14466
17355,5153,8017
17356,5664,12570
17357,6442,11429
17358,1741,6993
17359,3624,13003
17360,2431,10241
17361,947,17794
17362,6015,9702
17363,4677,7168
17364,3994,2027
17365,4944,11556
17366,4371,15639
17367,4730,11722
17368,7544,4759
17369,5733,19460
17370,2932,12630
17371,1558,14190
17372,3701,18026
17373,3903,9772
17374,1086,12641
17375,3899,5226
17376,2984,9936
17377,1988,12602
17378,3655,17639
17379,6497,9006
17380,5480,3059
17381,5986,7685
17382,3130,12122
17383,901,2335
17384,6025,6108
17385,7311,10467
17386,7288,19849
17387,5220,16341
17388,6650,748
17389,4064,18776
17390,246,17062
17391,3892,10347
17392,47,5458
17393,1141,10377
17394,4774,770
17395,3222,16742
17396,4206,10036
17397,114,8667
17398,780,4632
17399,4327,16680
17400,7045,10294
17401,2611,15429
17402,5578,6388
17403,6029,12374
17404,1509,6409
17405,6004,12562
17406,4282,16373
17407,680,7859
17408,7047,5385
17409,1649,13074
17410,2408,19880
17411,2595,6845
17412,3321,5215
17413,615,1687
17414,7821,16619
17415,1657,14014
17416,7395,16641
17417,13,9654
17418,2005,15655
17419,2891,1825
17420,7651,18157
17421,757,13354
17422,1364,15104
17423,139,9261
17424,3870,8924
17425,2673,6439
17426,7960,19604
17427,6989,6041
17428,3300,8296
17429,1876,4478
17430,7390,9144
17431,4800,16020
17432,2795,17459
17433,2223,2136
17434,5771,9449
17435,37,14679
17436,277,17595
17437,2125,7501
17438,6540,8393
17439,4708,5754
17440,7568,19129
17441,6811,9138
17442,4913,8997
17443,7881,16706
17444,5016,13766
17445,7508,13995
17446,674,6532
17447,6518,4806
17448,122,7216
17449,2898,9151
17450,2567,9619
17451,1309,5717
17452,3310,17814
17453,7186,18914
17454,1537,1492
17455,2565,619
17456,3021,3303
17457,2445,18483
17458,2076,10666
17459,521,1025
17460,4136,13529
17461,1123,11819
17462,3426,10791
17463,1094,15278
17464,3701,9436
17465,5524,6036
17466,3671,4468
17467,6668,5771
17468,7293,13640
17469,6677,1176
17470,5094,17618
17471,6500,7292
17472,1405,16356
17473,1728,14035
17474,7019,13564
17475,897,12914
17476,4991,3482
17477,3005,5133
17478,6450,5778
17479,344,2565
17480,1283,4529
17481,5099,19698
17482,2012,10285
17483,7392,13349
17484,2309,12344
17485,7171,12160
17486,783,12144
17487,2715,8484
17488,4914,9851
17489,5967,11760
17490,2857,5250
17491,6007,8013
17492,7593,15656
17493,1347,10850
17494,5929,6636
17495,7898,9866
17496,1884,9059
17497,7758,6697
17498,5390,10081
17499,5302,8574
17500,6740,8938
17501,3108,19720
17502,3376,4222
17503,5996,8130
17504,7002,4709
17505,5543,3871
17506,3068,3798
17507,6926,7763
17508,3963,1534
17509,7745,16405
17510,2204,14584
17511,2324,17212
17512,4621,19564
17513,1554,2725
17514,7015,4259
17515,5213,10639
17516,6967,18765
17517,7378,12261
17518,3640,17130
17519,2279,9324
17520,56,6870
17521,6853,4081
17522,7602,17949
17523,2044,5163
17524,3737,17626
17525,7413,4028
17526,300,13820
17527,3093,3036
17528,5437,9691
17529,3900,18411
17530,2550,6547
17531,2396,15395
17532,2022,9568
17533,6159,15010
17534,6850,8888
17535,7117,18241
17536,7864,13038
17537,3828,9188
17538,4466,558
17539,1769,2536
17540,2017,16058
17541,7085,825
17542,4492,8205
17543,306,11328
17544,6695,6198
17545,4393,793
17546,7645,2687
17547,5512,8939
17548,6165,4790
17549,95,13356
17550,1112,5048
17551,6705,9696
17552,1308,7875
17553,5870,18200
17554,7785,16528
17555,2712,17318
17556,181,6015
17557,7905,13064
17558,4827,9588
17559,2575,7639
17560,6544,11954
17561,3602,10290
17562,5772,13177
17563,4766,11272
17564,1066,18038
17565,4081,13425
17566,5755,6052
17567,1682,7051
17568,74,6604
17569,327,9587
17570,3137,19368
17571,376,11402
17572,890,1882
17573,416,17669
17574,7632,1399
17575,3968,4842
17576,5828,5628
17577,5944,14458
17578,2820,6890
17579,4602,8438
17580,6670,7415
17581,5395,7173
17582,7438,8644
17583,224,11162
17584,2620,749
17585,4079,8725
17586,5706,14707
17587,434,19930
17588,5695,5232
17589,7661,12285
17590,6824,19668
17591,5357,7883
17592,1884,13618
17593,3924,13483
17594,7474,4128
17595,4362,5543
17596,1306,11648
17597,5940,11862
17598,2884,11847
17599,5445,18176
17600,3538,6099
17601,5718,6619
17602,2906,16517
17603,2427,13759
17604,3149,18633
17605,5480,10460
17606,7370,3470
17607,3717,2959
17608,4428,751
17609,173,1985
17610,7782,2401
17611,2675,2265
17612,3279,5800
17613,170,19640
17614,5259,18344
17615,3905,16827
17616,5057,18035
17617,4650,17944
17618,2103,7006
17619,3977,17533
17620,2561,4575
17621,5123,3763
17622,7836,1073
17623,5097,5974
17624,1060,11085
17625,6359,14097
17626,7608,8765
17627,43,1771
17628,4473,16114
17629,5472,7507
17630,2215,10387
17631,3225,502
17632,3508,7284
17633,3595,7882
17634,6062,11320
17635,5664,9890
17636,6670,4255
17637,4352,7484
17638,1034,1073
17639,2088,5435
17640,2704,18246
17641,1844,19092
17642,4148,1114
17643,7824,14266
17644,320,19919
17645,3079,14371
17646,4088,1382
17647,172,1807
17648,3977,4444
17649,6484,332
17650,2392,8392
17651,7407,3407
17652,981,16077
17653,5818,4562
17654,6842,3332
17655,7229,11155
17656,4667,5116
17657,4270,6623
17658,1001,489
17659,2892,6500
17660,4313,18552
17661,1744,15272
17662,7820,17147
17663,2924,1807
17664,5383,13083
17665,367,2636
17666,756,7270
17667,5730,1684
17668,693,4718
17669,955,9269
17670,4169,1121
17671,6499,16016
17672,1675,10226
17673,7458,12445
17674,3436,16646
17675,6297,13405
17676,4475,10276
17677,2460,17494
17678,7137,7080
17679,2572,12056
17680,57,11898
17681,7613,8056
17682,781,8303
17683,5759,8305
17684,3887,4832
17685,3680,16349
17686,639,5048
17687,4283,17813
17688,6311,6727
17689,3899,3247
17690,5523,2466
17691,2598,18822
17692,4904,275
17693,6216,12580
17694,2545,3216
17695,6668,14930
17696,750,14548
17697,2427,4129
17698,5286,5360
17699,3294,19080
17700,3256,19479
17701,5021,3314
17702,5918,1402
17703,3379,7042
17704,2991,16309
17705,4176,8524
17706,6891,8828
17707,7606,13087
17708,724,3503
17709,3056,10728
17710,3283,18886
17711,6940,9668
17712,3744,4144
17713,4183,11267
17714,4109,7585
17715,2650,14303
17716,3365,4580
17717,2792,17226
17718,428,13594
17719,1730,4877
17720,3056,13480
17721,4153,14540
17722,4264,14086
17723,2542,2488
17724,7738,11729
17725,2444,584
17726,506,3435
17727,7361,9955
17728,2773,1736
17729,1731,19700
17730,1744,13532
17731,3479,6693
17732,6999,12229
17733,7478,19107
17734,5744,8934
17735,1819,3813
17736,6007,15249
17737,5611,18358
17738,6721,473
17739,6264,11143
17740,5794,8462
17741,6950,2247
17742,4294,2116
17743,6900,1475
17744,2608,10943
17745,1817,11569
17746,2898,14522
17747,1498,622
17748,5437,2395
17749,6250,6156
17750,1756,9793
17751,1708,1396
17752,5036,19728
17753,2742,4946
17754,6222,17520
17755,7620,18733
17756,569,2554
17757,6653,19266
17758,1789,9847
17759,5478,16531
17760,6950,17903
17761,3953,10004
17762,5047,15632
17763,5217,15703
17764,4449,1454
17765,1446,7155
17766,4120,12034
17767,7382,1887
17768,1562,630
17769,616,18591
17770,4314,12072
17771,3946,5136
17772,5782,2913
17773,4934,8472
17774,4122,14111
17775,6024,8434
17776,387,16828
17777,5460,7289
17778,4020,16490
17779,6749,2340
17780,6751,6631
17781,5099,3968
17782,6622,3747
17783,4207,2022
17784,7153,12853
17785,6274,16544
17786,5912,13811
17787,1791,8353
17788,7280,8027
17789,4626,6056
17790,2408,1354
17791,122,2829
17792,4699,2124
17793,7853,9940
17794,2140,9436
17795,60,12656
17796,3233,7870
17797,1991,14214
17798,1425,5534
17799,1011,1395
17800,4959,5297
17801,1257,7007
17802,479,6763
17803,6887,11395
17804,4436,1225
17805,4465,3510
17806,7486,5875
17807,6550,7347
17808,7038,4925
17809,2195,17521
17810,1516,3573
17811,6576,4946
17812,234,19725
17813,7804,11298
17814,1699,11520
17815,4108,13664
17816,7859,12392
17817,6273,1675
17818,3665,15139
17819,4833,19346
17820,316,3536
17821,772,9726
17822,3078,2290
17823,7310,13139
17824,5694,6552
17825,7694,17063
17826,2055,13402
17827,306,11616
17828,2688,10786
17829,7013,9830
17830,1051,13493
17831,4226,15065
17832,175,1078
17833,2320,2719
17834,5909,3446
17835,1566,3098
17836,7096,5244
17837,1109,11922
17838,4594,3426
17839,5442,13182
17840,2935,7468
17841,1540,16748
17842,5488,12434
17843,6072,7206
17844,5589,8694
17845,1015,4880
17846,1389,18731
17847,570,16822
17848,6573,5105
17849,4713,2828
17850,2748,14266
17851,1397,8952
17852,2574,18508
17853,5347,219
17854,2428,5755
17855,2462,6389
17856,7857,8712
17857,3596,9904
17858,6201,10209
17859,2812,15708
17860,519,11937
17861,7500,8507
17862,4290,16511
17863,7746,12807
17864,1793,8201
17865,7025,9554
17866,5757,4083
17867,5785,12729
17868,3621,1242
17869,7921,13757
17870,1921,7447
17871,4195,1661
17872,4918,17030
17873,1258,9674
17874,1093,16771
17875,759,18945
17876,3654,6236
17877,1110,14746
17878,788,16965
17879,7850,7415
17880,1434,7836
17881,7203,16232
17882,255,1051
17883,7488,12368
17884,1183,14663
17885,2433,2287
17886,1329,9414
17887,5706,7409
17888,7965,9913
17889,7708,5524
17890,444,15770
17891,5242,11616
17892,784,6855
17893,2965,12269
17894,2893,19186
17895,5073,5835
17896,6698,17918
17897,4328,3026
17898,2615,19048
17899,519,10467
17900,339,2035
17901,5846,4677
17902,23,15311
17903,4062,19348
17904,2960,1435
17905,4662,8286
17906,5255,9966
17907,2221,2585
17908,2902,18123
17909,5034,17216
17910,3061,13008
17911,4470,9477
17912,217,16980
17913,2171,13343
17914,1653,10709
17915,878,4190
17916,6254,4643
17917,6233,13069
17918,791,2713
17919,315,18176
17920,2455,7118
17921,6963,18002
17922,7990,222
17923,3313,9876
17924,779,214
17925,5454,5972
17926,6385,9930
17927,3370,15434
17928,7575,9713
17929,4416,10582
17930,4555,5738
17931,5065,9424
17932,3019,14212
17933,6922,8707
17934,5093,16726
17935,49,12085
17936,3551,8196
17937,5363,16519
17938,1812,9062
17939,4425,6059
17940,6998,5565
17941,6655,1929
17942,5109,4537
17943,4072,5848
17944,4250,3334
17945,5665,11323
17946,7156,15604
17947,3162,8458
17948,5288,13975
17949,5872,553
17950,3534,7073
17951,6338,10117
17952,404,5962
17953,3316,10069
17954,7621,7633
17955,2866,18318
17956,4395,18873
17957,1776,19294
17958,5735,12403
17959,2703,19610
17960,1934,4317
17961,3135,3929
17962,3565,3858
17963,2447,10838
17964,7569,14870
17965,1121,338
17966,6572,12708
17967,7162,3969
17968,2133,15518
17969,5846,4003
17970,2460,11778
17971,485,8983
17972,6946,678
17973,3231,7569
17974,4767,11215
17975,5366,8308
17976,3271,8952
17977,3101,11055
17978,3443,11001
17979,6634,16760
17980,3023,11456
17981,2672,867
17982,7641,17910
17983,4233,9134
17984,2145,1581
17985,4822,8994
17986,7203,6985
17987,627,19560
17988,2933,7775
17989,2202,7543
17990,4269,11365
17991,4926,15969
17992,7219,12768
17993,141,6222
17994,530,4951
17995,880,12821
17996,5580,19056
17997,3990,17544
17998,6586,10768
17999,2759,2709
18000,6509,15629
18001,5633,665
18002,5337,5271
18003,6613,718
18004,6607,3496
18005,6316,3336
18006,1281,19580
18007,4711,1031
18008,5748,18599
18009,4510,9576
18010,463,10540
18011,4445,6835
18012,438,3843
18013,3205,6475
18014,7607,19118
18015,1990,18509
18016,5085,3431
18017,1886,19262
18018,5298,13980
18019,1249,9575
18020,6087,6356
18021,1759,6357
18022,7734,16633
18023,6307,10745
18024,4403,13790
18025,876,880
18026,1243,13023
18027,6285,10874
18028,2156,5404
18029,3485,12181
18030,5817,9230
18031,4800,2307
18032,1824,7495
18033,6202,9821
18034,3046,15753
18035,4373,2425
18036,3471,10635
18037,7265,16796
18038,5539,1899
18039,5803,3364
18040,6309,3955
18041,3409,6126
18042,1743,13421
18043,1243,14032
18044,2092,11846
18045,6386,18717
18046,2145,18263
18047,1061,4638
18048,1785,18984
18049,5680,10182
18050,648,7587
18051,4674,19885
18052,4161,17952
18053,1360,7056
18054,4593,6888
18055,1592,8419
18056,860,8836
18057,2043,10594
18058,7652,7616
18059,4288,7811
18060,4314,10033
18061,5321,2395
18062,128,11712
18063,4205,6941
18064,1387,15553
18065,1477,16596
18066,5543,19626
18067,1308,2497
18068,3257,10463
18069,3796,11746
18070,1051,10248
18071,149,8136
18072,5792,12003
18073,4860,14055
18074,6985,19176
18075,6118,16210
18076,6441,7989
18077,1573,11546
18078,7568,2398
18079,1195,7709
18080,943,7733
18081,7260,16644
18082,6878,4225
18083,3301,9881
18084,1888,7509
18085,1865,10313
18086,5633,8324
18087,1859,3543
18088,5889,9029
18089,2959,7271
18090,3741,16339
18091,4178,19112
18092,2774,12805
18093,7284,11090
18094,4707,3836
18095,900,11318
18096,5111,18653
18097,1500,2109
18098,3919,3970
18099,5881,7778
18100,1333,14701
18101,3428,12039
18102,7766,8528
18103,1181,8356
18104,4357,1310
18105,5157,6170
18106,7908,18716
18107,5447,11486
18108,4942,17460
18109,6884,273
18110,114,1804
18111,4640,19019
18112,3720,17986
18113,4649,11622
18114,3164,16238
18115,1963,17341
18116,4928,4830
18117,5820,9419
18118,853,6061
18119,7817,10542
18120,1849,5089
18121,1700,4855
18122,2336,13932
18123,2556,6079
18124,6305,16570
18125,7080,18279
18126,2926,423
18127,2046,4522
18128,1651,3153
18129,7438,18668
18130,859,11786
18131,1799,9064
18132,6228,4185
18133,5424,5459
18134,6217,9753
18135,5738,1595
18136,272,7035
18137,2598,6898
18138,6177,8583
18139,2993,19917
18140,2363,2822
18141,3527,9283
18142,7270,11909
18143,7278,6529
18144,2736,14940
18145,7685,7205
18146,3344,16991
18147,6626,7481
18148,7020,13007
18149,4042,6234
18150,1885,11120
18151,2322,1890
18152,4185,9589
18153,2274,2899
18154,4245,14608
18155,7259,14984
18156,6347,10489
18157,5104,17009
18158,2840,2105
18159,148,7400
18160,4084,15512
18161,5232,11141
18162,5474,13697
18163,3188,10037
18164,1360,5745
18165,4050,10666
18166,1741,18266
18167,1023,10670
18168,3786,15215
18169,5162,11826
18170,2581,8679
18171,4246,7067
18172,1530,16071
18173,6813,18871
18174,3429,3825
18175,4059,5762
18176,3854,6954
18177,79,17013
18178,4043,10125
18179,1435,5250
18180,806,6314
18181,3358,17560
18182,4430,18243
18183,5258,4429
18184,3496,8569
18185,311,7628
18186,7879,12973
18187,1073,19812
18188,2923,17807
18189,2345,2235
18190,6484,19798
18191,7388,10417
18192,57,2600
18193,4374,6180
18194,3078,14509
18195,2557,14323
18196,5272,11033
18197,6455,4572
18198,6741,5390
18199,7519,16256
18200,6447,1482
18201,4906,17321
18202,4343,14257
18203,1962,2859
18204,117,7182
18205,6693,12344
18206,3063,12432
18207,6866,17357
18208,238,4333
18209,5312,8953
18210,117,2366
18211,1825,14538
18212,3457,7146
18213,3043,19222
18214,4992,422
18215,7601,1069
18216,2703,14829
18217,752,12744
18218,1160,4979
18219,3594,14725
18220,743,15513
18221,5576,12956
18222,572,1731
18223,7223,5592
18224,319,15234
18225,6716,12214
18226,5978,4975
18227,1045,13589
18228,6661,782
18229,2209,18154
18230,6335,7174
18231,2134,6535
18232,69,11573
18233,7908,5120
18234,4834,12110
18235,1283,13584
18236,5680,17213
18237,219,1780
18238,5464,14783
18239,1540,12998
18240,2854,14325
18241,5561,4557
18242,3619,17465
18243,1481,7160
18244,558,2814
18245,1221,1991
18246,6012,18589
18247,630,12155
18248,1843,1533
18249,3921,15981
18250,5781,2899
18251,5923,2962
18252,1365,11042
18253,6714,7647
18254,6287,18606
18255,3893,14075
18256,6366,6680
18257,1039,17508
18258,6355,19675
18259,5846,12711
18260,5457,2782
18261,3689,18911
18262,2011,13571
18263,141,8637
18264,7306,11549
18265,4970,19773
18266,5578,11820
18267,3208,5946
18268,6298,17546
18269,5350,1769
18270,7481,11068
18271,5657,18873
18272,4376,13150
18273,6082,13391
18274,7045,5056
18275,3691,6383
18276,20,12037
18277,6648,3102
18278,5763,9505
18279,3216,12151
18280,4934,17898
18281,706,9161
18282,569,12489
18283,5727,3661
18284,630,9136
18285,6200,17747
18286,281,14793
18287,6712,9650
18288,4207,10816
18289,3358,18081
18290,3973,18262
18291,6090,17194
18292,4771,18240
18293,1127,17211
18294,6648,9245
18295,4501,16042
18296,2928,16470
18297,2989,18576
18298,7571,14888
18299,7541,1201
18300,7016,11512
18301,4844,16179
18302,5664,8228
18303,1560,15142
18304,1370,12505
18305,3525,18351
18306,3899,3723
18307,3008,3723
18308,5080,13818
18309,5012,16468
18310,4021,16332
18311,5879,5479
18312,7613,7104
18313,5377,2456
18314,3040,18346
18315,3419,5842
18316,6795,5970
18317,2815,18140
18318,1623,9555
18319,7881,8745
18320,7378,18616
18321,5149,12225
18322,6214,12999
18323,1305,1702
18324,7346,1076
18325,7817,17967
18326,800,10453
18327,5011,8595
18328,3771,10581
18329,5583,19228
18330,3035,18889
18331,4020,15032
18332,7199,5705
18333,3634,4604
18334,7948,14976
18335,2174,9207
18336,3100,16960
18337,4112,3982
18338,6803,2895
18339,419,14932
18340,4867,4348
18341,6167,18463
18342,5700,1276
18343,827,12223
18344,1890,3228
18345,1204,4334
18346,885,7522
18347,2173,11265
18348,2553,15562
18349,6325,15023
18350,5443,6332
18351,3574,6556
18352,310,7450
18353,6355,18274
18354,7993,18510
18355,1737,9036
18356,6640,6052
18357,6574,2542
18358,6905,19394
18359,2334,7702
18360,2781,7564
18361,3477,12002
18362,844,10861
18363,3719,18913
18364,5583,12422
18365,7181,12127
18366,894,4960
18367,5075,17841
18368,4586,17533
18369,2436,8176
18370,6010,13038
18371,7583,8579
18372,4334,9877
18373,3158,3151
18374,4826,14599
18375,572,7471
18376,1496,1784
18377,1315,5629
18378,2509,4009
18379,1209,8985
18380,1291,2802
18381,7953,1250
18382,5517,18407
18383,2928,7803
18384,6890,3386
18385,478,11784
18386,1845,8851
18387,2345,15454
18388,5893,11028
18389,2401,858
18390,5979,18501
18391,5958,5650
18392,1628,8512
18393,5943,13044
18394,2180,15246
18395,4218,17897
18396,3081,6830
18397,3058,7977
18398,658,2923
18399,2080,4044
18400,4501,4839
18401,5375,9208
18402,7294,8096
18403,2465,14493
18404,6642,6073
18405,6221,8374
18406,5794,6421
18407,738,17063
18408,625,9353
18409,4660,16604
18410,4344,2615
18411,3269,16504
18412,1879,2044
18413,1884,12210
18414,3566,17385
18415,3587,3961
18416,7108,17048
18417,5893,3890
18418,5754,13093
18419,6985,965
18420,4812,9909
18421,6072,10437
18422,5641,869
18423,3473,7703
18424,1088,11738
18425,4233,18627
18426,6388,9426
18427,3132,10628
18428,5207,12316
18429,5870,18244
18430,1135,17391
18431,6794,7533
18432,2097,13434
18433,2684,6348
18434,5854,12488
18435,706,19053
18436,7467,7020
18437,2470,15897
18438,1149,16423
18439,1084,4777
18440,4459,6236
18441,4985,3278
18442,461,9740
18443,792,13862
18444,3856,15840
18445,294,11959
18446,7061,15443
18447,4724,3645
18448,1585,13797
18449,3765,13237
18450,2557,1692
18451,2915,11369
18452,5199,10015
18453,5652,17549
18454,3458,13178
18455,4791,17050
18456,5485,2806
18457,3583,19449
18458,3936,18005
18459,4919,15445
18460,2305,16593
18461,6687,7139
18462,7551,19790
18463,1803,14819
18464,1547,1108
18465,5938,6041
18466,443,18436
18467,3533,13535
18468,3217,14911
18469,6658,16007
18470,4862,6393
18471,7513,16791
18472,3,4992
18473,4911,13526
18474,4384,8314
18475,4389,3104
18476,4732,11395
18477,30,17569
18478,1350,7038
18479,4638,936
18480,3552,7022
18481,5447,7060
18482,5055,17371
18483,1886,8669
18484,924,12992
18485,7002,12768
18486,5058,13046
18487,4387,8067
18488,3994,1409
18489,7434,2860
18490,3055,3203
18491,1560,19602
18492,175,3100
18493,2609,2504
18494,2219,458
18495,2518,6690
18496,5568,15200
18497,406,16642
18498,3080,16650
18499,4592,4112
18500,71,5346
18501,3934,1528
18502,5292,11741
18503,5574,17725
18504,7869,18560
18505,2187,15666
18506,1781,19542
18507,512,18088
18508,6705,6595
18509,2511,976
18510,7478,2481
18511,278,3290
18512,6857,1473
18513,4941,231
18514,7442,9345
18515,4672,16115
18516,4086,9677
18517,4795,19628
18518,4409,11443
18519,3384,19606
18520,784,1761
18521,5759,2280
18522,4452,7173
18523,4826,8481
18524,1250,1753
18525,1348,7668
18526,1938,3426
18527,2833,5810
18528,4560,12213
18529,5946,15391
18530,1295,17277
18531,7332,15424
18532,7395,17857
18533,6595,16664
18534,2865,3565
18535,5409,15570
18536,6857,12727
18537,2724,4202
18538,6562,14216
18539,7824,18135
18540,1387,18655
18541,22,9602
18542,3323,1373
18543,4316,19857
18544,5580,18927
18545,5564,7211
18546,417,9341
18547,5175,10430
18548,7492,16339
18549,5739,5701
18550,6210,19070
18551,2822,2861
18552,1871,8139
18553,2617,880
18554,5254,18970
18555,6226,19582
18556,803,16701
18557,4223,10615
18558,5950,3845
18559,5479,7537
18560,38,5995
18561,824,15305
18562,1241,19185
18563,1068,12224
18564,6755,11391
18565,4189,19933
18566,3231,16429
18567,6736,12288
18568,4978,13498
18569,5876,15395
18570,5332,16650
18571,589,5770
18572,7792,17355
18573,7174,5880
18574,4097,18444
18575,591,9083
18576,2044,762
18577,6538,15089
18578,5909,12342
18579,5029,13083
18580,5138,12853
18581,3958,15785
18582,3108,4160
18583,6999,7621
18584,3653,16323
18585,3066,6961
18586,4938,690
18587,1945,19182
18588,7400,8154
18589,397,10152
18590,6986,5754
18591,3386,11787
18592,1656,6085
18593,10,1239
18594,6201,10860
18595,2334,14199
18596,3529,12866
18597,7946,11505
18598,2586,18577
18599,3507,15347
18600,3597,2202
18601,6721,19412
18602,5764,16168
18603,647,5404
18604,2709,14382
18605,7001,2959
18606,251,5752
18607,1801,3431
18608,7209,14130
18609,37,1174
18610,7818,8067
18611,7146,19627
18612,5437,14759
18613,3135,16536
18614,6954,13615
18615,6375,16703
18616,2130,4262
18617,5626,5732
18618,108,14162
18619,5630,11901
18620,2911,511
18621,5599,14554
18622,1512,13363
18623,7961,13620
18624,3376,19721
18625,3125,1687
18626,4493,19144
18627,7419,3916
18628,7446,19162
18629,7052,18435
18630,799,17111
18631,1603,10670
18632,1032,222
18633,4945,5218
18634,6091,16999
18635,7060,9752
18636,7648,18445
18637,7565,2464
18638,6079,9576
18639,716,9435
18640,3137,7713
18641,3173,14096
18642,33,17196
18643,4990,16105
18644,2976,12400
18645,3229,15107
18646,1755,15394
18647,3168,18451
18648,5870,14772
18649,1811,14640
18650,7357,14702
18651,3242,19574
18652,7354,4956
18653,4792,12369
18654,3752,6418
18655,1957,18742
18656,3741,3577
18657,5325,15359
18658,3307,15501
18659,6886,16658
18660,6765,2286
18661,2476,2435
18662,1426,10681
18663,1718,16970
18664,3885,8504
18665,636,6836
18666,4483,6917
18667,635,6449
18668,1886,1196
18669,6892,9551
18670,1088,17164
18671,3314,5460
18672,5547,4103
18673,7415,4918
18674,348,1370
18675,5927,3732
18676,2870,18177
18677,3993,15610
18678,4119,15695
18679,3590,5773
18680,1728,11241
18681,5523,6557
18682,3226,16739
18683,7009,7082
18684,4018,16078
18685,6815,350
18686,7499,7128
18687,3310,9845
18688,3918,7920
18689,2417,9673
18690,408,10890
18691,7569,19037
18692,2867,627
18693,934,11479
18694,1731,7486
18695,7856,12518
18696,3983,13690
18697,4605,10330
18698,2669,19345
18699,1263,10780
18700,4723,14610
18701,6793,18218
18702,302,10676
18703,1104,18999
18704,4704,4727
18705,707,8095
18706,3671,10413
18707,6606,17325
18708,6519,4951
18709,556,12714
18710,5366,12287
18711,1936,14010
18712,2704,18477
18713,4779,11826
18714,265,10717
18715,4598,18850
18716,1676,9656
18717,5838,16385
18718,6411,9107
18719,7137,5500
18720,4308,2231
18721,7003,17480
18722,1294,996
18723,747,1279
18724,4091,1878
18725,2174,10179
18726,6135,9248
18727,7530,11622
18728,2472,4777
18729,4087,477
18730,4963,7238
18731,1330,3178
18732,4394,5461
18733,6412,7463
